timestamp,temperature
2020-04-26 03:06:57.214855,58.0
2020-04-26 03:06:58.230255,59.1
2020-04-26 03:06:59.245990,58.5
2020-04-26 03:07:00.262343,58.5
2020-04-26 03:07:01.277424,59.1
2020-04-26 03:07:02.293367,58.5
2020-04-26 03:07:03.308239,59.1
2020-04-26 03:07:04.323085,59.1
2020-04-26 03:07:05.338225,58.5
2020-04-26 03:07:06.353676,58.5
2020-04-26 03:07:07.369354,59.1
2020-04-26 03:07:08.384907,58.5
2020-04-26 03:07:09.400620,59.1
2020-04-26 03:07:10.415327,59.1
2020-04-26 03:07:11.430371,58.5
2020-04-26 03:07:12.445196,58.5
2020-04-26 03:07:13.460544,58.5
2020-04-26 03:07:14.475338,58.5
2020-04-26 03:07:15.490367,58.5
2020-04-26 03:07:16.505463,58.5
2020-04-26 03:07:17.520459,59.1
2020-04-26 03:07:18.535570,59.1
2020-04-26 03:07:19.550665,59.1
2020-04-26 03:07:20.570157,59.1
2020-04-26 03:07:21.585302,58.5
2020-04-26 03:07:22.600285,59.1
2020-04-26 03:07:23.615197,59.1
2020-04-26 03:07:24.630279,59.1
2020-04-26 03:07:25.650026,58.0
2020-04-26 03:07:26.665485,58.0
2020-04-26 03:07:27.681756,59.1
2020-04-26 03:07:28.697308,58.5
2020-04-26 03:07:29.712258,58.5
2020-04-26 03:07:30.732532,59.1
2020-04-26 03:07:31.747601,58.5
2020-04-26 03:07:32.762558,58.0
2020-04-26 03:07:33.777540,59.1
2020-04-26 03:07:34.792640,58.5
2020-04-26 03:07:35.812040,59.1
2020-04-26 03:07:36.827162,58.5
2020-04-26 03:07:37.842439,58.5
2020-04-26 03:07:38.857371,58.5
2020-04-26 03:07:39.871907,58.0
2020-04-26 03:07:40.891654,58.5
2020-04-26 03:07:41.906767,59.1
2020-04-26 03:07:42.921912,59.1
2020-04-26 03:07:43.937096,59.1
2020-04-26 03:07:44.952015,58.5
2020-04-26 03:07:45.971091,58.5
2020-04-26 03:07:46.986110,59.1
2020-04-26 03:07:48.001462,59.1
2020-04-26 03:07:49.016482,58.5
2020-04-26 03:07:50.032045,59.1
2020-04-26 03:07:51.051214,59.1
2020-04-26 03:07:52.066299,59.1
2020-04-26 03:07:53.081494,59.1
2020-04-26 03:07:54.096451,59.1
2020-04-26 03:07:55.111617,59.1
2020-04-26 03:07:56.131054,59.1
2020-04-26 03:07:57.145970,59.1
2020-04-26 03:07:58.161216,59.1
2020-04-26 03:07:59.176305,58.5
2020-04-26 03:08:00.191544,59.1
2020-04-26 03:08:01.211030,58.5
2020-04-26 03:08:02.226851,58.5
2020-04-26 03:08:03.242520,59.1
2020-04-26 03:08:04.257564,58.5
2020-04-26 03:08:05.272887,58.5
2020-04-26 03:08:06.292087,58.5
2020-04-26 03:08:07.307116,59.1
2020-04-26 03:08:08.322126,59.1
2020-04-26 03:08:09.337147,59.1
2020-04-26 03:08:10.351995,59.1
2020-04-26 03:08:11.371461,58.5
2020-04-26 03:08:12.386375,59.1
2020-04-26 03:08:13.401646,58.5
2020-04-26 03:08:14.416759,59.1
2020-04-26 03:08:15.431858,58.5
2020-04-26 03:08:16.447575,58.0
2020-04-26 03:08:17.462747,59.1
2020-04-26 03:08:18.477631,59.1
2020-04-26 03:08:19.492644,58.5
2020-04-26 03:08:20.507379,58.0
2020-04-26 03:08:21.522282,59.1
2020-04-26 03:08:22.537001,58.0
2020-04-26 03:08:23.552609,58.0
2020-04-26 03:08:24.567455,58.5
2020-04-26 03:08:25.582360,58.5
2020-04-26 03:08:26.599134,59.6
2020-04-26 03:08:27.614859,59.1
2020-04-26 03:08:28.630651,58.5
2020-04-26 03:08:29.645403,58.5
2020-04-26 03:08:30.660568,58.5
2020-04-26 03:08:31.675613,59.1
2020-04-26 03:08:32.690686,58.5
2020-04-26 03:08:33.705716,58.5
2020-04-26 03:08:34.721052,59.1
2020-04-26 03:08:35.736058,59.1
2020-04-26 03:08:36.752026,58.5
2020-04-26 03:08:37.767047,59.1
2020-04-26 03:08:38.782110,59.1
2020-04-26 03:08:39.797076,58.5
2020-04-26 03:08:40.816583,59.1
2020-04-26 03:08:41.831692,59.1
2020-04-26 03:08:42.846652,58.5
2020-04-26 03:08:43.861930,59.1
2020-04-26 03:08:44.877184,59.1
2020-04-26 03:08:45.896856,59.1
2020-04-26 03:08:46.912610,59.1
2020-04-26 03:08:47.927564,58.0
2020-04-26 03:08:48.943202,59.1
2020-04-26 03:08:49.957969,59.1
2020-04-26 03:08:50.972858,59.1
2020-04-26 03:08:51.987635,59.1
2020-04-26 03:08:53.002501,58.5
2020-04-26 03:08:54.017484,58.5
2020-04-26 03:08:55.032431,58.5
2020-04-26 03:08:56.047269,58.0
2020-04-26 03:08:57.062377,59.1
